uniprot_id,gene_id
Q9BQA1,ENSG00000116455
Q9BQA9,ENSG00000178927
Q9BQB6,ENSG00000167397
Q9BQC3,ENSG00000132768
Q9BQE3,ENSG00000167553
Q9BQF6,ENSG00000138468
Q9BQG0,ENSG00000132382
Q9BQI3,ENSG00000086232
Q9BQS8,ENSG00000163820
Q9BR61,ENSG00000230124
Q9BRB3,ENSG00000007541
Q9BRJ7,ENSG00000168101
Q9BRK4,ENSG00000107816
Q9BRP1,ENSG00000126249
Q9BRQ5,ENSG00000175938
Q9BRQ8,ENSG00000042286
Q9BRR6,ENSG00000159322
Q9BRS2,ENSG00000124784
Q9BRT9,ENSG00000147536
Q9BRV3,ENSG00000169241
Q9BRX5,ENSG00000181938
Q9BRY0,ENSG00000141873
Q9BRZ2,ENSG00000169871
Q9BS16,ENSG00000123219
Q9BS26,ENSG00000023318
Q9BS91,ENSG00000138459
Q9BSA9,ENSG00000127419
Q9BSC4,ENSG00000115761
Q9BSD7,ENSG00000135778
Q9BSF4,ENSG00000142444
Q9BSH3,ENSG00000145029
Q9BSH3,ENSG00000283189
Q9BSJ2,ENSG00000130640
Q9BSJ5,ENSG00000141219
Q9BSJ8,ENSG00000139641
Q9BSK4,ENSG00000141965
Q9BSL1,ENSG00000130560
Q9BSU1,ENSG00000125149
Q9BT17,ENSG00000148824
Q9BT25,ENSG00000131351
Q9BT78,ENSG00000138663
Q9BT92,ENSG00000139437
Q9BTC0,ENSG00000101191
Q9BTC8,ENSG00000057935
Q9BTD8,ENSG00000126254
Q9BTE0,ENSG00000109065
Q9BTE1,ENSG00000166847
Q9BTE3,ENSG00000197771
Q9BTL3,ENSG00000169612
Q9BTL4,ENSG00000160888
Q9BTT0,ENSG00000143401
Q9BTT6,ENSG00000137269
Q9BTV5,ENSG00000105255
Q9BTW9,ENSG00000141556
Q9BTX7,ENSG00000124120
Q9BTY2,ENSG00000001036
Q9BTY7,ENSG00000235173
Q9BU23,ENSG00000100258
Q9BU64,ENSG00000138092
Q9BU89,ENSG00000129932
Q9BUB4,ENSG00000065457
Q9BUB7,ENSG00000175606
Q9BUE0,ENSG00000130772
Q9BUI4,ENSG00000186141
Q9BUJ2,ENSG00000105323
Q9BUL5,ENSG00000040633
Q9BUV8,ENSG00000101084
Q9BUX1,ENSG00000128965
Q9BV44,ENSG00000134077
Q9BV73,ENSG00000126001
Q9BV86,ENSG00000148335
Q9BV87,ENSG00000115649
Q9BV94,ENSG00000088298
Q9BVA0,ENSG00000140854
Q9BVC3,ENSG00000136982
Q9BVG8,ENSG00000140859
Q9BVJ6,ENSG00000156697
Q9BVK2,ENSG00000159063
Q9BVK6,ENSG00000184840
Q9BVK8,ENSG00000105677
Q9BVL4,ENSG00000073169
Q9BVN2,ENSG00000160753
Q9BVP2,ENSG00000163938
Q9BVQ7,ENSG00000171763
Q9BVV6,ENSG00000100578
Q9BVW5,ENSG00000075131
Q9BW19,ENSG00000237649
Q9BW27,ENSG00000125450
Q9BW60,ENSG00000066322
Q9BW66,ENSG00000100865
Q9BW83,ENSG00000100360
Q9BW92,ENSG00000143374
Q9BWD1,ENSG00000120437
Q9BWE0,ENSG00000214022
Q9BWF2,ENSG00000183763
Q9BWF3,ENSG00000173933
Q9BWG4,ENSG00000130511
Q9BWH6,ENSG00000103932
Q9BWL3,ENSG00000143612
Q9BWT1,ENSG00000144354
Q9BWU0,ENSG00000163798
Q9BWW8,ENSG00000221963
Q9BX10,ENSG00000172432
Q9BX40,ENSG00000149657
Q9BX63,ENSG00000136492
Q9BX68,ENSG00000137133
Q9BX70,ENSG00000133243
Q9BXC9,ENSG00000125124
Q9BXI6,ENSG00000099992
Q9BXJ9,ENSG00000164134
Q9BXK5,ENSG00000099968
Q9BXP5,ENSG00000087087
Q9BXR0,ENSG00000213339
Q9BXR5,ENSG00000174123
Q9BXS5,ENSG00000072958
Q9BXS6,ENSG00000137804
Q9BXS6,ENSG00000285920
Q9BXS9,ENSG00000225697
Q9BXW9,ENSG00000144554
Q9BXX0,ENSG00000132205
Q9BXY0,ENSG00000198042
Q9BY08,ENSG00000123179
Q9BY12,ENSG00000140386
Q9BY43,ENSG00000254505
Q9BY50,ENSG00000166562
Q9BY66,ENSG00000012817
Q9BY78,ENSG00000173456
Q9BY84,ENSG00000111266
Q9BYC9,ENSG00000242485
Q9BYD2,ENSG00000143436
Q9BYD3,ENSG00000105364
Q9BYD6,ENSG00000169288
Q9BYG3,ENSG00000155438
Q9BYG5,ENSG00000124171
Q9BYI3,ENSG00000122591
Q9BYJ4,ENSG00000258659
Q9BYJ9,ENSG00000149658
Q9BYK8,ENSG00000130589
Q9BYL1,ENSG00000130590
Q9BYM8,ENSG00000125826
Q9BYN0,ENSG00000271303
Q9BYN8,ENSG00000125901
Q9BYT1,ENSG00000101194
Q9BYT8,ENSG00000123213
Q9BYV8,ENSG00000106477
Q9BYW2,ENSG00000181555
Q9BYX4,ENSG00000115267
Q9BZ23,ENSG00000125779
Q9BZ29,ENSG00000088387
Q9BZ67,ENSG00000126391
Q9BZD4,ENSG00000143228
Q9BZE1,ENSG00000116221
Q9BZE2,ENSG00000110060
Q9BZE4,ENSG00000107937
Q9BZE9,ENSG00000169696
Q9BZF3,ENSG00000079156
Q9BZF9,ENSG00000137831
Q9BZG1,ENSG00000109113
Q9BZH6,ENSG00000120008
Q9BZJ0,ENSG00000101343
Q9BZL4,ENSG00000125503
Q9BZL6,ENSG00000105287
Q9BZQ6,ENSG00000116406
Q9BZQ8,ENSG00000135842
Q9BZR9,ENSG00000171206
Q9BZV1,ENSG00000167671
Q9BZX2,ENSG00000143179
Q9BZZ2,ENSG00000088827
Q9BZZ5,ENSG00000166181
Q9C000,ENSG00000091592
Q9C005,ENSG00000162961
Q9C026,ENSG00000100505
Q9C035,ENSG00000132256
Q9C037,ENSG00000146833
Q9C073,ENSG00000121104
Q9C0A6,ENSG00000168137
Q9C0B0,ENSG00000132478
Q9C0B1,ENSG00000140718
Q9C0B7,ENSG00000103047
Q9C0B9,ENSG00000141664
Q9C0C2,ENSG00000149115
Q9C0C7,ENSG00000110497
Q9C0C9,ENSG00000175931
Q9C0D0,ENSG00000112137
Q9C0D2,ENSG00000166004
Q9C0D3,ENSG00000162378
Q9C0D5,ENSG00000115183
Q9C0D9,ENSG00000138018
Q9C0E2,ENSG00000132953
Q9C0F1,ENSG00000164118
Q9C0G0,ENSG00000215421
Q9C0H6,ENSG00000102271
Q9C0I1,ENSG00000150712
Q9C0J9,ENSG00000123095
Q9C0K1,ENSG00000138821
Q9GZL7,ENSG00000138442
Q9GZM5,ENSG00000137207
Q9GZN7,ENSG00000067836
Q9GZQ3,ENSG00000170619
Q9GZR1,ENSG00000112701
Q9GZR7,ENSG00000089737
Q9GZS1,ENSG00000137054
Q9GZS3,ENSG00000140395
Q9GZT3,ENSG00000119705
Q9GZT4,ENSG00000167720
Q9GZY4,ENSG00000106603
Q9GZY6,ENSG00000086730
Q9GZZ1,ENSG00000121579
Q9GZZ9,ENSG00000081307
Q9H000,ENSG00000075975
Q9H040,ENSG00000010072
Q9H074,ENSG00000172239
Q9H078,ENSG00000162129
Q9H079,ENSG00000134152
Q9H089,ENSG00000041802
Q9H093,ENSG00000163545
Q9H0A0,ENSG00000135372
Q9H0A8,ENSG00000140365
Q9H0A9,ENSG00000160284
Q9H0C5,ENSG00000064726
Q9H0D6,ENSG00000088930
Q9H0E3,ENSG00000136715
Q9H0E9,ENSG00000112983
Q9H0H0,ENSG00000108506
Q9H0H3,ENSG00000183655
Q9H0H5,ENSG00000161800
Q9H0J9,ENSG00000059378
Q9H0K1,ENSG00000170145
Q9H0K6,ENSG00000129317
Q9H0L4,ENSG00000177613
Q9H0M0,ENSG00000123124
Q9H0P0,ENSG00000122643
Q9H0Q0,ENSG00000197872
Q9H0R3,ENSG00000186501
Q9H0R5,ENSG00000117226
Q9H0S4,ENSG00000213782
Q9H0U3,ENSG00000102158
Q9H0W8,ENSG00000105771
Q9H0W9,ENSG00000182919
Q9H0X4,ENSG00000167930
Q9H0X9,ENSG00000021762
Q9H0Z9,ENSG00000132819
Q9H147,ENSG00000101457
Q9H160,ENSG00000168556
Q9H173,ENSG00000120725
Q9H1A3,ENSG00000197006
Q9H1A4,ENSG00000153107
Q9H1B5,ENSG00000015532
Q9H1B7,ENSG00000119669
Q9H1C4,ENSG00000110057
Q9H1D9,ENSG00000132664
Q9H1H9,ENSG00000137177
Q9H1N7,ENSG00000124786
Q9H1P3,ENSG00000130703
Q9H1Y0,ENSG00000057663
Q9H211,ENSG00000167513
Q9H223,ENSG00000103966
Q9H237,ENSG00000102312
Q9H267,ENSG00000184056
Q9H269,ENSG00000215305
Q9H270,ENSG00000160695
Q9H299,ENSG00000142669
Q9H2C2,ENSG00000173409
Q9H2D1,ENSG00000164933
Q9H2D6,ENSG00000100106
Q9H2G4,ENSG00000184205
Q9H2G9,ENSG00000117475
Q9H2H8,ENSG00000240344
Q9H2H9,ENSG00000111371
Q9H2J4,ENSG00000115539
Q9H2K2,ENSG00000107854
Q9H2K8,ENSG00000135090
Q9H2M9,ENSG00000118873
Q9H2P0,ENSG00000101126
Q9H2S1,ENSG00000080709
Q9H2U1,ENSG00000174953
Q9H2X6,ENSG00000064393
Q9H2X8,ENSG00000119632
Q9H2Y7,ENSG00000103994
Q9H307,ENSG00000100941
Q9H3C7,ENSG00000278311
Q9H3E2,ENSG00000109762
Q9H3H1,ENSG00000043514
Q9H3H5,ENSG00000172269
Q9H3K2,ENSG00000165678
Q9H3M7,ENSG00000265972
Q9H3P7,ENSG00000182827
Q9H3R0,ENSG00000107077
Q9H3R5,ENSG00000153044
Q9H3S7,ENSG00000076201
Q9H3U1,ENSG00000140553
Q9H400,ENSG00000203896
Q9H422,ENSG00000110422
Q9H425,ENSG00000119280
Q9H469,ENSG00000107872
Q9H477,ENSG00000171174
Q9H490,ENSG00000101464
Q9H496,ENSG00000169905
Q9H497,ENSG00000186283
Q9H4A3,ENSG00000060237
Q9H4A6,ENSG00000113384
Q9H4G0,ENSG00000088367
Q9H4H8,ENSG00000101447
Q9H4L4,ENSG00000161956
Q9H4L5,ENSG00000070882
Q9H4L7,ENSG00000163104
Q9H553,ENSG00000119523
Q9H568,ENSG00000117148
Q9H582,ENSG00000122482
Q9H583,ENSG00000119285
Q9H5I5,ENSG00000154864
Q9H5J4,ENSG00000170522
Q9H5K3,ENSG00000185900
Q9H5Z1,ENSG00000101452
Q9H672,ENSG00000183475
Q9H6A9,ENSG00000197136
Q9H6E4,ENSG00000100147
Q9H6K1,ENSG00000196821
Q9H6L2,ENSG00000205084
Q9H6Q4,ENSG00000103245
Q9H6R0,ENSG00000005100
Q9H6R4,ENSG00000165271
Q9H6R7,ENSG00000163026
Q9H6S0,ENSG00000047188
Q9H6T3,ENSG00000005175
Q9H6U6,ENSG00000141376
Q9H6U8,ENSG00000086848
Q9H6V9,ENSG00000118961
Q9H714,ENSG00000102445
Q9H792,ENSG00000173517
Q9H799,ENSG00000197603
Q9H7B2,ENSG00000197498
Q9H7B4,ENSG00000185420
Q9H7D7,ENSG00000162923
Q9H7F0,ENSG00000133657
Q9H7N4,ENSG00000126461
Q9H7P9,ENSG00000090924
Q9H7S9,ENSG00000183779
Q9H7X0,ENSG00000122390
Q9H814,ENSG00000164902
Q9H869,ENSG00000163374
Q9H8E8,ENSG00000149474
Q9H8H0,ENSG00000130935
Q9H8H2,ENSG00000125485
Q9H8K7,ENSG00000119965
Q9H8M1,ENSG00000115520
Q9H8M2,ENSG00000028310
Q9H8T0,ENSG00000166971
Q9H8V3,ENSG00000114346
Q9H8X2,ENSG00000127080
Q9H8Y5,ENSG00000163516
Q9H8Y8,ENSG00000115806
Q9H900,ENSG00000174442
Q9H972,ENSG00000100802
Q9H977,ENSG00000005448
Q9H981,ENSG00000113812
Q9H992,ENSG00000136536
Q9H9A5,ENSG00000182973
Q9H9A6,ENSG00000066557
Q9H9A7,ENSG00000178966
Q9H9B1,ENSG00000181090
Q9H9B4,ENSG00000164466
Q9H9C1,ENSG00000151445
Q9H9E3,ENSG00000103051
Q9H9J2,ENSG00000135900
Q9H9L4,ENSG00000139620
Q9H9Q2,ENSG00000144524
Q9H9T3,ENSG00000134014
Q9H9Y2,ENSG00000117133
Q9H9Y4,ENSG00000142751
Q9H9Y6,ENSG00000125630
Q9HA82,ENSG00000090661
Q9HA92,ENSG00000136444
Q9HAH7,ENSG00000156860
Q9HAP2,ENSG00000175727
Q9HAU8,ENSG00000142327
Q9HAV4,ENSG00000124571
Q9HAW4,ENSG00000092853
Q9HAY2,ENSG00000177383
Q9HB20,ENSG00000116095
Q9HB71,ENSG00000116161
Q9HB96,ENSG00000112039
Q9HBE1,ENSG00000100105
Q9HBE5,ENSG00000103522
Q9HBG6,ENSG00000163913
Q9HBH1,ENSG00000258429
Q9HBH9,ENSG00000099875
Q9HBI0,ENSG00000138964
Q9HBI1,ENSG00000188677
Q9HBI5,ENSG00000114405
Q9HBM6,ENSG00000187325
Q9HBR0,ENSG00000157637
Q9HBU6,ENSG00000139163
Q9HBW0,ENSG00000064547
Q9HBX9,ENSG00000171509
Q9HC07,ENSG00000134851
Q9HC16,ENSG00000239713
Q9HC24,ENSG00000155957
Q9HC35,ENSG00000143924
Q9HC36,ENSG00000171861
Q9HC52,ENSG00000141570
Q9HCC0,ENSG00000131844
Q9HCD6,ENSG00000170921
Q9HCE0,ENSG00000152223
Q9HCE1,ENSG00000155363
Q9HCE3,ENSG00000074657
Q9HCE7,ENSG00000198742
Q9HCE9,ENSG00000074855
Q9HCG8,ENSG00000163510
Q9HCI6,ENSG00000168116
Q9HCJ1,ENSG00000154122
Q9HCK1,ENSG00000204186
Q9HCK8,ENSG00000100888
Q9HCL2,ENSG00000119927
Q9HCM1,ENSG00000174718
Q9HCN3,ENSG00000129925
Q9HCN4,ENSG00000198522
Q9HCS7,ENSG00000076924
Q9HD20,ENSG00000105726
Q9HD23,ENSG00000124532
Q9HD26,ENSG00000047932
Q9HD42,ENSG00000131165
Q9HD45,ENSG00000077147
Q9HD67,ENSG00000145555
Q9HDC9,ENSG00000101474
Q9NNW5,ENSG00000178252
Q9NNX1,ENSG00000143367
Q9NP58,ENSG00000115657
Q9NP61,ENSG00000242247
Q9NP77,ENSG00000160075
Q9NP92,ENSG00000112996
Q9NP97,ENSG00000125971
Q9NPA0,ENSG00000134153
Q9NPA3,ENSG00000165175
Q9NPA8,ENSG00000120533
Q9NPB8,ENSG00000125772
Q9NPC4,ENSG00000128274
Q9NPD7,ENSG00000124785
Q9NPD8,ENSG00000077152
Q9NPE6,ENSG00000061656
Q9NPF2,ENSG00000171310
Q9NPF4,ENSG00000092094
Q9NPF5,ENSG00000178028
Q9NPH0,ENSG00000162836
Q9NPI6,ENSG00000272886
Q9NPI8,ENSG00000183161
Q9NPJ3,ENSG00000112304
Q9NPJ6,ENSG00000136146
Q9NPQ8,ENSG00000177963
Q9NPR9,ENSG00000125734
Q9NQ11,ENSG00000159363
Q9NQ55,ENSG00000130810
Q9NQ55,ENSG00000243207
Q9NQC3,ENSG00000115310
Q9NQC7,ENSG00000083799
Q9NQG5,ENSG00000101413
Q9NQG6,ENSG00000100335
Q9NQG7,ENSG00000100099
Q9NQL2,ENSG00000025039
Q9NQQ7,ENSG00000080189
Q9NQR1,ENSG00000183955
Q9NQS7,ENSG00000149503
Q9NQT4,ENSG00000077348
Q9NQT8,ENSG00000197892
Q9NQW6,ENSG00000011426
Q9NQX4,ENSG00000128833
Q9NQX7,ENSG00000135916
Q9NQZ2,ENSG00000132467
Q9NQZ5,ENSG00000084090
Q9NR09,ENSG00000115760
Q9NR11,ENSG00000089335
Q9NR28,ENSG00000184047
Q9NR30,ENSG00000165732
Q9NR48,ENSG00000116539
Q9NR56,ENSG00000152601
Q9NR71,ENSG00000188611
Q9NR81,ENSG00000163947
Q9NR82,ENSG00000185760
Q9NR96,ENSG00000239732
Q9NRG9,ENSG00000094914
Q9NRJ4,ENSG00000130338
Q9NRK6,ENSG00000135776
Q9NRL2,ENSG00000198604
Q9NRL3,ENSG00000090372
Q9NRN9,ENSG00000138382
Q9NRP4,ENSG00000196636
Q9NRP7,ENSG00000163482
Q9NRR4,ENSG00000113360
Q9NRR5,ENSG00000160803
Q9NRR8,ENSG00000197622
Q9NRW4,ENSG00000112679
Q9NRW7,ENSG00000136631
Q9NRX1,ENSG00000115946
Q9NRX2,ENSG00000158042
Q9NRY4,ENSG00000160007
Q9NRY5,ENSG00000055147
Q9NRZ9,ENSG00000119969
Q9NS00,ENSG00000106392
Q9NS37,ENSG00000137504
Q9NS56,ENSG00000197579
Q9NS73,ENSG00000151332
Q9NS86,ENSG00000132434
Q9NS87,ENSG00000163808
Q9NS93,ENSG00000064115
Q9NSB8,ENSG00000103942
Q9NSD9,ENSG00000116120
Q9NSE2,ENSG00000114737
Q9NSE4,ENSG00000067704
Q9NSG2,ENSG00000000460
Q9NSI6,ENSG00000185658
Q9NSK0,ENSG00000137171
Q9NSP4,ENSG00000100162
Q9NSV4,ENSG00000139734
Q9NT62,ENSG00000144848
Q9NT68,ENSG00000145934
Q9NTI5,ENSG00000083642
Q9NTJ3,ENSG00000113810
Q9NTJ4,ENSG00000140400
Q9NTK5,ENSG00000138430
Q9NTM9,ENSG00000119929
Q9NTX5,ENSG00000093144
Q9NTZ6,ENSG00000244462
Q9NU22,ENSG00000112159
Q9NUA8,ENSG00000184677
Q9NUD7,ENSG00000196476
Q9NUD9,ENSG00000060642
Q9NUJ7,ENSG00000182378
Q9NUL3,ENSG00000040341
Q9NUP1,ENSG00000186222
Q9NUQ2,ENSG00000155189
Q9NUQ3,ENSG00000086712
Q9NUQ6,ENSG00000196141
Q9NUQ8,ENSG00000161204
Q9NUQ9,ENSG00000153310
Q9NUT2,ENSG00000197150
Q9NUU7,ENSG00000168872
Q9NUY8,ENSG00000036054
Q9NV06,ENSG00000164934
Q9NV31,ENSG00000177971
Q9NV58,ENSG00000034677
Q9NV64,ENSG00000176142
Q9NV70,ENSG00000090989
Q9NV96,ENSG00000112697
Q9NVA2,ENSG00000138758
Q9NVC6,ENSG00000042429
Q9NVD7,ENSG00000197702
Q9NVE7,ENSG00000157881
Q9NVF7,ENSG00000143756
Q9NVG8,ENSG00000107021
Q9NVH0,ENSG00000081177
Q9NVH1,ENSG00000007923
Q9NVH2,ENSG00000143493
Q9NVI1,ENSG00000140525
Q9NVK5,ENSG00000111790
Q9NVM4,ENSG00000132600
Q9NVM9,ENSG00000064102
Q9NVN8,ENSG00000130119
Q9NVP1,ENSG00000088205
Q9NVR0,ENSG00000178502
Q9NVR2,ENSG00000104613
Q9NVU0,ENSG00000058600
Q9NVU7,ENSG00000198301
Q9NVW2,ENSG00000131263
Q9NVX2,ENSG00000073536
Q9NVX7,ENSG00000123444
Q9NW08,ENSG00000013503
Q9NW13,ENSG00000106344
Q9NW15,ENSG00000160746
Q9NW64,ENSG00000086589
Q9NW82,ENSG00000082068
Q9NWB7,ENSG00000114446
Q9NWF9,ENSG00000011275
Q9NWK9,ENSG00000117174
Q9NWN3,ENSG00000178974
Q9NWQ4,ENSG00000089916
Q9NWQ9,ENSG00000179933
Q9NWR8,ENSG00000005059
Q9NWS1,ENSG00000185480
Q9NWS6,ENSG00000100376
Q9NWT6,ENSG00000166135
Q9NWV4,ENSG00000162384
Q9NWY4,ENSG00000056050
Q9NWZ5,ENSG00000198276
Q9NWZ8,ENSG00000046647
Q9NX02,ENSG00000022556
Q9NX04,ENSG00000116922
Q9NX05,ENSG00000184083
Q9NX20,ENSG00000166902
Q9NX40,ENSG00000109180
Q9NX61,ENSG00000064545
Q9NX74,ENSG00000167264
Q9NXC5,ENSG00000164654
Q9NXE4,ENSG00000136699
Q9NXF1,ENSG00000136891
Q9NXH8,ENSG00000198113
Q9NXH9,ENSG00000104907
Q9NXN4,ENSG00000196505
Q9NXR1,ENSG00000072864
Q9NXR5,ENSG00000088448
Q9NXR7,ENSG00000158019
Q9NXV6,ENSG00000168564
Q9NXW2,ENSG00000148719
Q9NXX6,ENSG00000107672
Q9NY15,ENSG00000010327
Q9NY26,ENSG00000143570
Q9NY27,ENSG00000163605
Q9NY61,ENSG00000275700
Q9NY93,ENSG00000136271
Q9NY97,ENSG00000170340
Q9NYA4,ENSG00000108389
Q9NYB0,ENSG00000166848
Q9NYF5,ENSG00000031003
Q9NYF8,ENSG00000029363
Q9NYH9,ENSG00000108651
Q9NYK1,ENSG00000196664
Q9NYL4,ENSG00000134285
Q9NYL9,ENSG00000138594
Q9NYP3,ENSG00000159147
Q9NYP7,ENSG00000012660
Q9NYP9,ENSG00000159055
Q9NYQ6,ENSG00000075275
Q9NYT6,ENSG00000167380
Q9NYU1,ENSG00000102595
Q9NYU2,ENSG00000136731
Q9NYV4,ENSG00000167258
Q9NYV6,ENSG00000085721
Q9NYY3,ENSG00000145632
Q9NYY8,ENSG00000118246
Q9NYZ3,ENSG00000075218
Q9NZ08,ENSG00000164307
Q9NZ32,ENSG00000131966
Q9NZ42,ENSG00000205155
Q9NZ43,ENSG00000053501
Q9NZ52,ENSG00000125447
Q9NZ71,ENSG00000258366
Q9NZB2,ENSG00000048828
Q9NZC3,ENSG00000006007
Q9NZC9,ENSG00000138375
Q9NZD8,ENSG00000090487
Q9NZI8,ENSG00000159217
Q9NZJ0,ENSG00000143476
Q9NZJ4,ENSG00000151835
Q9NZJ5,ENSG00000172071
Q9NZJ7,ENSG00000137409
Q9NZK5,ENSG00000093072
Q9NZL9,ENSG00000038274
Q9NZM3,ENSG00000198399
Q9NZM5,ENSG00000105373
Q9NZN4,ENSG00000024422
Q9NZN8,ENSG00000111596
Q9NZS9,ENSG00000103429
Q9NZV5,ENSG00000162430
Q9P015,ENSG00000137547
Q9P016,ENSG00000151500
Q9P055,ENSG00000050130
Q9P0J0,ENSG00000186010
Q9P0K1,ENSG00000008277
Q9P0K7,ENSG00000039560
Q9P0L0,ENSG00000101558
Q9P0M6,ENSG00000099284
Q9P0R6,ENSG00000100744
Q9P0S3,ENSG00000128699
Q9P0T7,ENSG00000116857
Q9P0U3,ENSG00000079387
Q9P0V3,ENSG00000130147
Q9P0W2,ENSG00000064961
Q9P0Z9,ENSG00000179761
Q9P1F3,ENSG00000146386
Q9P1Q0,ENSG00000143952
Q9P1Y6,ENSG00000070047
Q9P1Z2,ENSG00000012822
Q9P203,ENSG00000011114
Q9P209,ENSG00000112877
Q9P212,ENSG00000138193
Q9P215,ENSG00000143157
Q9P217,ENSG00000162415
Q9P219,ENSG00000015133
Q9P241,ENSG00000145246
Q9P246,ENSG00000109689
Q9P253,ENSG00000104142
Q9P260,ENSG00000134444
Q9P265,ENSG00000066084
Q9P273,ENSG00000218336
Q9P275,ENSG00000055483
Q9P289,ENSG00000134602
Q9P2A4,ENSG00000108798
Q9P2B7,ENSG00000164323
Q9P2D0,ENSG00000005700
Q9P2D1,ENSG00000171316
Q9P2D3,ENSG00000008869
Q9P2E3,ENSG00000124201
Q9P2E5,ENSG00000033100
Q9P2E9,ENSG00000125844
Q9P2G1,ENSG00000001629
Q9P2G9,ENSG00000145332
Q9P2H5,ENSG00000118369
Q9P2I0,ENSG00000165934
Q9P2J3,ENSG00000198642
Q9P2J5,ENSG00000133706
Q9P2K2,ENSG00000087301
Q9P2K6,ENSG00000087448
Q9P2K8,ENSG00000128829
Q9P2L0,ENSG00000118965
Q9P2M4,ENSG00000132405
Q9P2N5,ENSG00000091009
Q9P2N7,ENSG00000003096
Q9P2P1,ENSG00000205978
Q9P2P5,ENSG00000138411
Q9P2Q2,ENSG00000151474
Q9P2R7,ENSG00000136143
Q9P2S5,ENSG00000116213
Q9P2X0,ENSG00000179085
Q9P2Y5,ENSG00000198382
Q9UBB4,ENSG00000130638
Q9UBB6,ENSG00000020129
Q9UBB9,ENSG00000100109
Q9UBC2,ENSG00000127527
Q9UBD5,ENSG00000135336
Q9UBE0,ENSG00000142230
Q9UBE8,ENSG00000087095
Q9UBF1,ENSG00000046774
Q9UBF2,ENSG00000158623
Q9UBF8,ENSG00000143393
Q9UBG0,ENSG00000011028
Q9UBH6,ENSG00000143324
Q9UBI1,ENSG00000148444
Q9UBI4,ENSG00000067221
Q9UBK9,ENSG00000126756
Q9UBL3,ENSG00000129691
Q9UBM7,ENSG00000172893
Q9UBN7,ENSG00000094631
Q9UBP0,ENSG00000021574
Q9UBQ0,ENSG00000111237
Q9UBQ5,ENSG00000178982
Q9UBQ6,ENSG00000162694
Q9UBQ7,ENSG00000137106
Q9UBR2,ENSG00000101160
Q9UBS4,ENSG00000090520
Q9UBT2,ENSG00000126261
Q9UBT6,ENSG00000122008
Q9UBT7,ENSG00000119326
Q9UBU7,ENSG00000006634
Q9UBU8,ENSG00000185787
Q9UBV2,ENSG00000071537
Q9UBW7,ENSG00000121741
Q9UBZ4,ENSG00000169188
Q9UBZ9,ENSG00000135945
Q9UDT6,ENSG00000106665
Q9UDV7,ENSG00000170265
Q9UDY2,ENSG00000119139
Q9UDY8,ENSG00000172175
Q9UEE5,ENSG00000164543
Q9UEF7,ENSG00000133116
Q9UET6,ENSG00000068438
Q9UEY8,ENSG00000148700
Q9UFC0,ENSG00000161036
Q9UFF9,ENSG00000155508
Q9UFH2,ENSG00000187775
Q9UG01,ENSG00000138002
Q9UG56,ENSG00000241878
Q9UG63,ENSG00000033050
Q9UG63,ENSG00000285292
Q9UGH3,ENSG00000089057
Q9UGI8,ENSG00000135269
Q9UGJ0,ENSG00000106617
Q9UGJ1,ENSG00000137822
Q9UGL1,ENSG00000117139
Q9UGP5,ENSG00000166169
Q9UGP8,ENSG00000025796
Q9UGQ3,ENSG00000160326
Q9UGU5,ENSG00000100281
Q9UGV2,ENSG00000101079
Q9UH65,ENSG00000133789
Q9UH92,ENSG00000108788
Q9UH99,ENSG00000100242
Q9UHB6,ENSG00000050405
Q9UHB7,ENSG00000072364
Q9UHB9,ENSG00000167881
Q9UHC7,ENSG00000133606
Q9UHD1,ENSG00000110172
Q9UHD2,ENSG00000183735
Q9UHD8,ENSG00000184640
Q9UHD9,ENSG00000188021
Q9UHG3,ENSG00000116005
Q9UHH9,ENSG00000068745
Q9UHI6,ENSG00000064703
Q9UHI7,ENSG00000170482
Q9UHK0,ENSG00000083635
Q9UHK6,ENSG00000242110
Q9UHL9,ENSG00000006704
Q9UHP7,ENSG00000069493
Q9UHR5,ENSG00000161526
Q9UHV7,ENSG00000108510
Q9UHV9,ENSG00000143256
Q9UHW5,ENSG00000111231
Q9UHW9,ENSG00000140199
Q9UHX1,ENSG00000179950
Q9UHY1,ENSG00000115216
Q9UI08,ENSG00000196405
Q9UI10,ENSG00000115211
Q9UI12,ENSG00000047249
Q9UI14,ENSG00000105404
Q9UI26,ENSG00000086200
Q9UI30,ENSG00000173113
Q9UI95,ENSG00000116670
Q9UIA9,ENSG00000130227
Q9UIC8,ENSG00000205629
Q9UID3,ENSG00000149823
Q9UIF7,ENSG00000132781
Q9UIF8,ENSG00000123636
Q9UIF9,ENSG00000076108
Q9UIG0,ENSG00000009954
Q9UII2,ENSG00000130770
Q9UII4,ENSG00000138646
Q9UII5,ENSG00000196247
Q9UIK4,ENSG00000035664
Q9UIL1,ENSG00000153130
Q9UIQ6,ENSG00000113441
Q9UIW2,ENSG00000114554
Q9UJ14,ENSG00000131067
Q9UJ41,ENSG00000154710
Q9UJA2,ENSG00000088766
Q9UJA3,ENSG00000125885
Q9UJA5,ENSG00000089195
Q9UJF2,ENSG00000075391
Q9UJM3,ENSG00000116285
Q9UJP4,ENSG00000162413
Q9UJT0,ENSG00000074935
Q9UJV9,ENSG00000183258
Q9UJX2,ENSG00000094880
Q9UJX3,ENSG00000196510
Q9UJX4,ENSG00000089053
